0.000000000000000000e+00,3.706885167907808358e-03,5.487685756099662873e-03,7.216799823495879430e-03,8.707217736993070473e-03,1.024990495099959396e-02,1.170794453310131100e-02,1.333503296410053739e-02,1.494664315593388290e-02,1.587787174872246423e-02,1.705711485768805075e-02,1.804792419956001079e-02,1.922746427428838681e-02,2.033585016315365285e-02,2.146062419856643866e-02,2.232321889417817479e-02,2.351652183966258455e-02,2.373446546811333602e-02,2.475705404013143346e-02,2.498695235401633338e-02,2.558050123377288501e-02,2.696206510755796287e-02,2.689442354298303764e-02,2.775238424977686386e-02,2.777528288924809019e-02,2.810964727596411070e-02,8.558421947567218524e-02,8.466190754078851965e-02,8.397538758972998563e-02,8.297470227992105596e-02,8.064834842490373190e-02,8.099290195203445730e-02,7.960644554037944742e-02,7.844945305123901536e-02,7.772267335434039637e-02,7.628790344803099144e-02,7.509473547887571265e-02,7.355477780093322426e-02,7.326995612678563474e-02,7.159842829576218426e-02,6.831898921565005001e-02,6.765211287293072806e-02,6.556330988517980463e-02,6.321682154809846188e-02,6.191961655055928243e-02,5.984656129505196154e-02,5.796459824721972992e-02,5.548460461396371307e-02,5.318809698915808598e-02,5.089778043242883243e-02,4.829816027017257846e-02,4.509474704574905485e-02,4.256941234217147957e-02,3.990797588814070512e-02,3.731388547976146469e-02,3.355630714306365170e-02,3.120134423261396173e-02,2.796639352916329216e-02,2.473265056288630540e-02,2.176817240887218147e-02,1.797224562896281019e-02
4.251109014848091817e-03,0.000000000000000000e+00,5.513835541078856983e-03,7.393573932761132728e-03,8.997389368125517650e-03,1.060546292534936437e-02,1.192043210190919626e-02,1.362292012965712548e-02,1.533890410479451551e-02,1.629498200626930404e-02,1.758715632478843882e-02,1.850819698984939449e-02,1.973474417605520712e-02,2.097219153259015714e-02,2.215287173609080743e-02,2.299167669633618918e-02,2.413752784199951415e-02,2.432658446797529919e-02,2.548184541791017471e-02,2.562702517920407985e-02,2.624407276054799634e-02,2.754141998512897593e-02,2.753331200046356397e-02,2.851342956307006266e-02,2.848007102746248978e-02,2.874633966008919433e-02,8.679066597753214152e-02,8.591265887492545439e-02,8.509717103989701548e-02,8.418258290689109580e-02,8.177750020638779871e-02,8.216223725004637157e-02,8.069175780288916078e-02,7.959581119633173107e-02,7.890094755275615934e-02,7.747724882247347677e-02,7.626895595484932400e-02,7.465964695170905496e-02,7.436926286278901232e-02,7.276807115521449765e-02,6.928435730350464283e-02,6.874800238973981237e-02,6.660429949058219168e-02,6.416571264367258720e-02,6.275853632593965392e-02,6.064926405232300838e-02,5.871870755107257839e-02,5.616552094759337532e-02,5.380201014818049993e-02,5.142364931579733456e-02,4.880308224169642439e-02,4.553753792686460883e-02,4.304814795133697636e-02,4.034867700083209774e-02,3.775458433359127342e-02,3.391029824541179349e-02,3.145084452414848714e-02,2.823378379002367683e-02,2.497643332600594027e-02,2.188989432512988137e-02,1.798804257901120279e-02
4.287570470495433508e-03,6.429786960240821587e-03,0.000000000000000000e+00,7.365267156514490599e-03,8.921670921603333179e-03,1.046702329106901849e-02,1.190786119462601024e-02,1.360907355323201680e-02,1.539332857554072051e-02,1.629978678439697459e-02,1.756454055318201410e-02,1.849039463820604037e-02,1.977263489241157246e-02,2.099844059294955073e-02,2.209844238770337227e-02,2.294836583819996959e-02,2.419277760032766469e-02,2.431592090307014078e-02,2.548847169688852471e-02,2.567050383532808525e-02,2.624934685289925101e-02,2.755420556980382740e-02,2.760856192589229360e-02,2.853487559814800109e-02,2.840591220718140242e-02,2.868231720131902279e-02,8.676458899849029405e-02,8.591017494174815750e-02,8.515175866439837760e-02,8.420099549751461354e-02,8.175608357528600656e-02,8.219775660772209169e-02,8.070947754614082870e-02,7.962212327477143081e-02,7.878818147045821285e-02,7.741211970635390738e-02,7.623017225413059039e-02,7.459633125699415002e-02,7.435852215532721965e-02,7.279167387498142183e-02,6.931207138874931339e-02,6.873388331982784039e-02,6.651846368251165820e-02,6.405966004800345281e-02,6.278294225647915172e-02,6.055773909295149998e-02,5.857922373504351882e-02,5.607913966485597590e-02,5.380419235449431653e-02,5.134092933624297833e-02,4.889107991985260776e-02,4.558744583058460531e-02,4.290090488811628550e-02,4.025345796634235279e-02,3.755583506954059819e-02,3.382056376054543012e-02,3.143130110402773264e-02,2.819911853701289467e-02,2.497801702457062845e-02,2.197692019619664622e-02,1.803538570558633689e-02
4.550011691120337681e-03,6.780690676879597319e-03,8.964828216776250802e-03,0.000000000000000000e+00,9.221706351808469163e-03,1.090857481614058641e-02,1.241275104440752591e-02,1.416488973991563913e-02,1.592139305733265148e-02,1.698111910986001630e-02,1.823554696818863868e-02,1.926399064676284634e-02,2.060845023074688726e-02,2.188266379199589606e-02,2.305064284685870782e-02,2.398061788198440833e-02,2.521988338624299095e-02,2.542125172222733584e-02,2.657775732134778218e-02,2.680011778433255207e-02,2.748133371220364690e-02,2.878102241578950685e-02,2.885927979580382371e-02,2.979982886513954723e-02,2.976551042814372383e-02,3.021023453828906857e-02,8.944121568568046132e-02,8.836190556826385711e-02,8.758215366091223752e-02,8.656551132688505845e-02,8.419210027106861782e-02,8.447422660088493851e-02,8.299242330728491546e-02,8.184250902761430746e-02,8.110741300691418076e-02,7.960957460001233388e-02,7.835571081197800769e-02,7.670256077037243547e-02,7.642523088984071178e-02,7.478797177394304330e-02,7.131888935122422668e-02,7.067957986022377348e-02,6.852251585306173842e-02,6.581688821393259781e-02,6.458261210223614768e-02,6.229979503549371023e-02,6.032893530817305672e-02,5.772028899230968041e-02,5.532454669506392531e-02,5.287591421546539161e-02,5.014189062182155404e-02,4.687342005744067619e-02,4.412717410413061203e-02,4.144330490747852314e-02,3.867692323702168200e-02,3.484427650544682370e-02,3.230312500898050582e-02,2.890265489715564823e-02,2.549937342261468509e-02,2.227869328168703006e-02,1.827177782136976680e-02
4.343069737311903988e-03,6.408261755145674456e-03,8.432750241101068939e-03,1.033444698793091303e-02,0.000000000000000000e+00,1.012221335863658193e-02,1.148349146805959821e-02,1.314102900140324236e-02,1.473859486554161997e-02,1.571421373660814372e-02,1.692500923212090364e-02,1.779993985918156690e-02,1.899387935361685972e-02,2.023147852831303981e-02,2.135520259945395197e-02,2.218542720255655201e-02,2.327473880889213351e-02,2.345977491497524756e-02,2.450592201698545067e-02,2.478606053402165540e-02,2.534893206539872226e-02,2.665503033316198381e-02,2.672185938041886713e-02,2.761832088578858660e-02,2.760017044497695485e-02,2.784806113330647037e-02,8.533054421074372231e-02,8.441602016344061654e-02,8.367691411987980554e-02,8.269822530063847266e-02,8.033463687723929603e-02,8.068191134753112392e-02,7.929384403489780908e-02,7.817473630569821141e-02,7.744233381626124124e-02,7.613014330029253818e-02,7.491569002581570380e-02,7.334049922878477235e-02,7.309904829493593659e-02,7.150238879925978341e-02,6.810219037182367596e-02,6.748159001711291627e-02,6.536466563228673921e-02,6.298227487649084300e-02,6.169813494112975222e-02,5.959573218773147468e-02,5.770834573542820561e-02,5.523664732158624358e-02,5.287581730864759216e-02,5.056896825458309652e-02,4.809309198075756298e-02,4.490243756007424730e-02,4.231817676537058537e-02,3.969125569676496684e-02,3.708758919522001790e-02,3.335112000539143529e-02,3.104056634517059210e-02,2.779139455133461042e-02,2.462245142725492941e-02,2.166095677492780106e-02,1.781523456290583576e-02
4.331570216569247643e-03,6.435000680796651440e-03,8.493969265130603755e-03,1.042986633765476991e-02,1.246949555886279343e-02,0.000000000000000000e+00,1.170338856281704157e-02,1.324019531034612007e-02,1.501348997308853128e-02,1.600729799150954827e-02,1.723974297266894773e-02,1.810537536879784290e-02,1.934784437802882992e-02,2.047639698995777982e-02,2.165000795195835825e-02,2.243833687563184104e-02,2.364591381168413414e-02,2.382585240434795942e-02,2.494498172548408055e-02,2.517264463192307039e-02,2.577371829860482244e-02,2.709985653365253044e-02,2.700291964940669184e-02,2.798258384852882197e-02,2.795419979035689007e-02,2.831844183043525504e-02,8.590666572865666983e-02,8.501213652672616472e-02,8.430022806991245565e-02,8.334850084195027931e-02,8.099238585765959619e-02,8.131445996441769020e-02,7.987212432767100412e-02,7.880465110529290274e-02,7.807428387381647183e-02,7.666431009164943744e-02,7.545781580569493885e-02,7.381200626791725727e-02,7.363162953683786982e-02,7.204855280195758549e-02,6.856844210540205542e-02,6.798884860391669893e-02,6.582154242099695629e-02,6.341510979922990177e-02,6.222626783556577806e-02,6.005908116549473624e-02,5.809847742089278150e-02,5.570542421528727056e-02,5.338592827405232166e-02,5.097180394492229621e-02,4.842595072320097366e-02,4.514472718305274218e-02,4.260006064079315674e-02,3.999347013138805640e-02,3.736057220198009399e-02,3.361179607465576702e-02,3.124413157142186259e-02,2.796003642991546495e-02,2.472068090685767411e-02,2.170408857788757792e-02,1.785609701204595237e-02
4.692191253429929890e-03,6.916229666824590637e-03,9.087621862027739708e-03,1.113391283212684241e-02,1.328744954163637096e-02,1.525404372329756779e-02,0.000000000000000000e+00,1.407035105198633715e-02,1.578982608802651302e-02,1.681894131199478462e-02,1.815755495144634815e-02,1.913428943665561321e-02,2.048176945367659665e-02,2.180134841262409973e-02,2.293164848283500701e-02,2.386467628634768301e-02,2.506743359322579148e-02,2.527067439200588600e-02,2.648250035305409200e-02,2.672437255321134103e-02,2.741506737082601355e-02,2.875000851777008773e-02,2.882245580261452722e-02,2.983864972231467169e-02,2.975846868682503407e-02,3.014438264104175175e-02,8.932715627767105759e-02,8.846768481582079069e-02,8.769462825631155201e-02,8.670447898076982796e-02,8.427797870307426886e-02,8.466399045679084967e-02,8.307997258504629112e-02,8.192444654441272123e-02,8.121297435072576121e-02,7.978533627980380349e-02,7.845837564140337173e-02,7.679265930082099234e-02,7.654563555572146960e-02,7.485576826954590257e-02,7.134185848980598155e-02,7.068697240667366766e-02,6.842613649722628644e-02,6.589441265535544989e-02,6.462142084158160882e-02,6.234384096928852897e-02,6.028809185671726856e-02,5.772756762358104143e-02,5.533720449982854755e-02,5.288603571786718721e-02,5.017972105184875103e-02,4.669497184555405217e-02,4.408835429279708840e-02,4.142401516044206394e-02,3.863254849351152598e-02,3.465568325187216164e-02,3.214148225134658143e-02,2.882172504482648570e-02,2.539205573573582661e-02,2.225712220422207399e-02,1.830471187768736505e-02
4.511111388764881339e-03,6.690381093341760121e-03,8.817287435736936158e-03,1.082126736544248256e-02,1.292649385600009096e-02,1.484677896044781127e-02,1.662527187262299866e-02,0.000000000000000000e+00,1.545677590208868399e-02,1.638516145791410125e-02,1.765767016060531755e-02,1.863142371417864443e-02,2.001155935760396548e-02,2.121497053660899301e-02,2.232921939433884367e-02,2.330404485357440852e-02,2.444159448327485815e-02,2.464179244734882729e-02,2.580347147117923942e-02,2.604681464450508618e-02,2.664084350779364133e-02,2.798220365418753464e-02,2.806509639665413780e-02,2.895928880610075529e-02,2.893536094029710778e-02,2.932106349027529049e-02,8.778882132095475188e-02,8.684365035908558905e-02,8.610567221279949446e-02,8.513324863714956392e-02,8.273695219329336992e-02,8.304784352273938963e-02,8.158665910534471100e-02,8.046328420309903362e-02,7.974882763016635789e-02,7.833408939758061684e-02,7.705759962507281735e-02,7.541374222099966884e-02,7.513847603751601378e-02,7.345468776718791504e-02,7.003804378017770838e-02,6.941496043747398537e-02,6.721464560625381446e-02,6.479263562084822126e-02,6.344808809556327922e-02,6.119606078571852847e-02,5.925603377383017317e-02,5.671441154544298868e-02,5.430101284091364000e-02,5.188639535666399877e-02,4.932066003011083277e-02,4.594461858252381348e-02,4.330835243318603006e-02,4.052156295386501184e-02,3.785270108152546248e-02,3.403566762603542351e-02,3.165629864202641058e-02,2.842608068705023208e-02,2.502983819264086723e-02,2.199260079001107843e-02,1.808323745103124561e-02
4.374153134690625389e-03,6.616500607159575206e-03,8.807031683553442902e-03,1.087079917716791098e-02,1.302423823505944808e-02,1.499981391348527773e-02,1.682642771919658220e-02,1.875015000854718047e-02,0.000000000000000000e+00,1.688500828118134206e-02,1.819983344366180728e-02,1.914751020156985062e-02,2.047145482360399407e-02,2.172716338540923650e-02,2.292529361615917513e-02,2.375309203574291900e-02,2.503549766776990565e-02,2.518705870026879609e-02,2.633872874524503110e-02,2.666378070907120951e-02,2.719466466419659043e-02,2.861263662134141614e-02,2.850575369632593961e-02,2.943087878430628718e-02,2.932005459271495862e-02,2.982343520202101680e-02,8.843014840699039980e-02,8.753343150832387787e-02,8.683215175862535329e-02,8.585439079338866297e-02,8.340608237073197928e-02,8.370059965101372956e-02,8.221564437868647546e-02,8.112147823018510395e-02,8.040049615224494073e-02,7.888734351722798133e-02,7.767392275411563740e-02,7.601167331374175662e-02,7.576737065086595890e-02,7.416067828925576588e-02,7.062195466245667352e-02,7.001219328340584080e-02,6.777437822441628734e-02,6.534199324237231765e-02,6.397576327055269629e-02,6.173237107471649804e-02,5.974857210164401938e-02,5.717565440407292726e-02,5.478976967854004565e-02,5.241517068731410545e-02,4.973034234607304899e-02,4.635092019854122197e-02,4.376791099530325663e-02,4.102957178011692324e-02,3.839086328715193841e-02,3.448457193908125579e-02,3.203529688023436933e-02,2.867305487038597500e-02,2.531488229338207246e-02,2.204044472791054018e-02,1.813775229010726117e-02
4.375675454491924007e-03,6.526767524401963852e-03,8.629648375409408601e-03,1.061408364124887156e-02,1.269204701554473708e-02,1.459716186808225451e-02,1.635481804566234557e-02,1.820992121576799072e-02,1.992684355664211052e-02,0.000000000000000000e+00,1.748604033370501284e-02,1.842102989729053203e-02,1.967823430726982348e-02,2.090656565621537913e-02,2.203006018418071643e-02,2.290159156704160703e-02,2.405838152249379497e-02,2.419362822155793347e-02,2.540889982348546947e-02,2.567411264587900893e-02,2.619914873805453612e-02,2.754428042702887144e-02,2.761253936179303495e-02,2.846340807206532847e-02,2.839262080350760456e-02,2.874334305830833838e-02,8.677361458326611487e-02,8.580560079959104192e-02,8.506665843318654552e-02,8.412544526471185669e-02,8.176967615877979434e-02,8.209274336602083444e-02,8.062453939415881177e-02,7.961131970103139943e-02,7.881479585578850255e-02,7.734310829957237454e-02,7.614237997147488279e-02,7.451698535598316742e-02,7.416123807206745355e-02,7.269374462568643780e-02,6.924003176619257516e-02,6.860439781150322325e-02,6.641211540486183229e-02,6.402347438956429437e-02,6.269282841651842297e-02,6.044991811551345129e-02,5.854042005853830888e-02,5.600536898047389633e-02,5.371962311801969231e-02,5.131348587754667318e-02,4.872437071086577892e-02,4.543164652285389821e-02,4.277880353016765003e-02,4.020007646454617362e-02,3.755343252565233880e-02,3.379161734648252619e-02,3.135760845646993339e-02,2.813187367195033040e-02,2.492446698266823774e-02,2.182300163663504489e-02,1.791160464274122247e-02
